location_name,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,hourly_rows,pm25_non_null_hours,pm10_non_null_hours,temperature_non_null_hours
Serena,2025-10-17,25.03432,55.28811,Asia/Dubai,48.333333333333336,,24.116666666666664,31.454166666666666,29.983333333333334,25.4,35.7,48.333333333333336,0.0,15.204166666666666,1012.125,0.16666666666666666,24,24,0,24
Serena,2025-10-18,25.03432,55.28811,Asia/Dubai,48.958333333333336,,27.3875,31.333333333333332,29.495833333333334,24.5,35.7,48.958333333333336,0.0,13.6625,1011.8291666666668,0.0,24,24,0,24
Serena,2025-10-19,25.03432,55.28811,Asia/Dubai,59.833333333333336,,40.858333333333334,31.329166666666666,28.8625,23.8,34.3,59.833333333333336,0.0,11.791666666666666,1010.1833333333334,0.2916666666666667,24,24,0,24
Serena,2025-10-20,25.03432,55.28811,Asia/Dubai,65.9047619047619,,51.13809523809524,29.571428571428573,28.604761904761908,23.9,35.7,65.9047619047619,0.0,12.652380952380952,1009.4857142857143,0.0,21,21,0,21
Serena,2025-10-21,25.03432,55.28811,Asia/Dubai,55.25,,41.38333333333333,31.316666666666666,29.254166666666666,23.6,35.9,55.25,0.0,12.091666666666667,1011.6,0.25,24,24,0,24
Serena,2025-10-22,25.03432,55.28811,Asia/Dubai,54.291666666666664,,42.3125,31.354166666666668,29.72083333333333,23.9,36.7,54.291666666666664,0.0,12.279166666666667,1013.6708333333332,0.08333333333333333,24,24,0,24
Serena,2025-10-23,25.03432,55.28811,Asia/Dubai,64.70833333333333,,42.604166666666664,30.837500000000002,28.558333333333334,24.2,34.5,64.70833333333333,0.0,11.241666666666667,1013.2166666666667,0.2916666666666667,24,24,0,24
Serena,2025-10-24,25.03432,55.28811,Asia/Dubai,57.416666666666664,,50.25,30.570833333333336,28.412499999999998,23.5,34.7,57.416666666666664,0.0,10.704166666666666,1012.3583333333332,0.0,24,24,0,24
Serena,2025-10-25,25.03432,55.28811,Asia/Dubai,57.416666666666664,,49.35,30.27916666666667,28.03333333333333,22.5,33.6,57.416666666666664,0.0,10.783333333333333,1010.3791666666666,0.0,24,24,0,24
Serena,2025-10-26,25.03432,55.28811,Asia/Dubai,62.391304347826086,,52.573913043478264,30.52173913043478,27.713043478260868,23.0,32.5,62.391304347826086,0.0,10.57391304347826,1010.1,0.0,23,23,0,23
Serena,2025-10-27,25.03432,55.28811,Asia/Dubai,58.458333333333336,,56.512499999999996,29.858333333333334,27.5125,22.4,32.9,58.458333333333336,0.0,9.329166666666667,1010.9416666666666,0.0,24,24,0,24
Serena,2025-10-28,25.03432,55.28811,Asia/Dubai,64.54166666666667,,61.083333333333336,30.416666666666668,28.2375,23.2,33.8,64.54166666666667,0.0,11.225,1011.3625000000001,0.0,24,24,0,24
Serena,2025-10-29,25.03432,55.28811,Asia/Dubai,63.833333333333336,,58.99583333333334,30.370833333333334,28.545833333333334,23.7,34.1,63.833333333333336,0.0,12.041666666666666,1011.0166666666668,0.2916666666666667,24,24,0,24
Serena,2025-10-30,25.03432,55.28811,Asia/Dubai,62.208333333333336,,49.13333333333333,30.212500000000002,28.3625,23.8,33.3,62.208333333333336,0.0,10.512500000000001,1010.9250000000001,0.2916666666666667,24,24,0,24
Serena,2025-10-31,25.03432,55.28811,Asia/Dubai,59.666666666666664,,45.30416666666667,30.129166666666666,28.3125,23.7,33.8,59.666666666666664,0.0,12.583333333333334,1012.6166666666667,0.20833333333333334,24,24,0,24
Serena,2025-11-01,25.03432,55.28811,Asia/Dubai,55.208333333333336,,40.06666666666667,29.754166666666666,28.270833333333332,23.4,34.1,55.208333333333336,0.0,12.924999999999999,1013.5166666666668,0.20833333333333334,24,24,0,24
Serena,2025-11-02,25.03432,55.28811,Asia/Dubai,59.416666666666664,,46.020833333333336,29.2,27.474999999999998,23.4,32.5,59.416666666666664,0.0,11.020833333333334,1013.9708333333333,0.875,24,24,0,24
Serena,2025-11-03,25.03432,55.28811,Asia/Dubai,59.625,,52.5,28.724999999999998,27.020833333333332,22.0,32.0,59.625,0.0,14.129166666666668,1013.4541666666668,0.5416666666666666,24,24,0,24
Serena,2025-11-04,25.03432,55.28811,Asia/Dubai,48.125,,41.4,29.370833333333334,27.7625,21.6,34.6,48.125,0.0,15.3375,1014.1583333333333,0.16666666666666666,24,24,0,24
Serena,2025-11-05,25.03432,55.28811,Asia/Dubai,32.04347826086956,,36.3304347826087,28.717391304347824,28.095652173913045,23.6,35.0,32.04347826086956,0.0,18.308695652173913,1013.5434782608696,2.130434782608696,23,23,0,23
Serena,2025-11-06,25.03432,55.28811,Asia/Dubai,29.708333333333332,,37.05416666666667,27.979166666666668,26.9875,20.6,34.2,29.708333333333332,0.0,14.658333333333333,1013.3916666666668,0.0,24,24,0,24
Serena,2025-11-07,25.03432,55.28811,Asia/Dubai,40.5,,19.708333333333332,26.97083333333333,25.516666666666666,20.0,32.0,40.5,0.0,14.879166666666668,1015.15,0.0,24,24,0,24
Serena,2025-11-08,25.03432,55.28811,Asia/Dubai,35.916666666666664,,15.55625,26.729166666666668,25.575,19.7,32.5,35.916666666666664,0.0,12.991666666666667,1016.9,0.0,24,24,0,24
Serena,2025-11-09,25.03432,55.28811,Asia/Dubai,42.291666666666664,,24.189166666666665,26.733333333333334,25.400000000000002,19.8,31.9,42.291666666666664,0.0,11.979166666666666,1016.5375,0.875,24,24,0,24
Serena,2025-11-10,25.03432,55.28811,Asia/Dubai,51.125,,43.574999999999996,27.037499999999998,25.6875,20.3,31.2,51.125,0.0,11.212499999999999,1015.1541666666667,4.5,24,24,0,24
Serena,2025-11-11,25.03432,55.28811,Asia/Dubai,52.666666666666664,,53.074999999999996,27.129166666666666,25.4375,19.5,32.8,52.666666666666664,0.0,13.033333333333333,1015.2333333333332,1.9166666666666667,24,24,0,24
Serena,2025-11-12,25.03432,55.28811,Asia/Dubai,54.94444444444444,,52.488888888888894,23.9,23.155555555555555,19.1,28.3,54.94444444444444,0.0,13.427777777777777,1017.0277777777778,0.6111111111111112,18,18,0,18
Serena,2025-11-13,25.03432,55.28811,Asia/Dubai,53.869565217391305,,30.221739130434784,26.182608695652174,24.817391304347826,19.0,31.5,53.869565217391305,0.0,12.030434782608696,1018.1478260869566,0.34782608695652173,23,23,0,23
Serena,2025-11-14,25.03432,55.28811,Asia/Dubai,65.46666666666667,,43.126666666666665,22.553333333333335,22.833333333333332,19.3,27.4,65.46666666666667,0.0,11.066666666666666,1017.5266666666666,0.0,15,15,0,15
Serena,2025-11-15,25.03432,55.28811,Asia/Dubai,53.0,,46.74583333333334,26.733333333333334,24.825,19.2,30.9,53.0,0.0,12.091666666666667,1017.0625,1.5416666666666667,24,24,0,24
Serena,2025-11-16,25.03432,55.28811,Asia/Dubai,54.56521739130435,,51.60434782608696,28.01304347826087,25.05652173913043,19.2,31.2,54.56521739130435,0.0,11.891304347826088,1018.9869565217392,5.260869565217392,23,23,0,23
Serena,2025-11-17,25.03432,55.28811,Asia/Dubai,60.27272727272727,,55.65,26.663636363636364,24.013636363636362,19.1,30.7,60.27272727272727,0.0,12.163636363636364,1019.2681818181819,7.409090909090909,22,22,0,22
Serena,2025-11-18,25.03432,55.28811,Asia/Dubai,64.6086956521739,,65.32608695652173,27.460869565217394,24.26521739130435,19.0,30.7,64.6086956521739,0.0,10.160869565217391,1016.6391304347826,4.173913043478261,23,23,0,23
Serena,2025-11-19,25.03432,55.28811,Asia/Dubai,66.58333333333333,,95.47083333333335,27.754166666666666,24.620833333333334,17.5,33.2,66.58333333333333,0.0,11.670833333333334,1015.6,0.125,24,24,0,24
Serena,2025-11-20,25.03432,55.28811,Asia/Dubai,63.291666666666664,,72.875,26.6375,24.104166666666668,16.3,32.5,63.291666666666664,0.0,13.020833333333334,1016.9,0.08333333333333333,24,24,0,24
Serena,2025-11-21,25.03432,55.28811,Asia/Dubai,69.5,,61.262499999999996,27.34583333333333,24.3125,17.8,31.8,69.5,0.0,11.141666666666666,1017.8833333333333,1.375,24,24,0,24
Serena,2025-11-22,25.03432,55.28811,Asia/Dubai,39.208333333333336,,45.30416666666667,26.704166666666666,25.133333333333336,18.2,33.2,39.208333333333336,0.0,17.204166666666666,1017.7958333333332,0.08333333333333333,24,24,0,24
Serena,2025-11-23,25.03432,55.28811,Asia/Dubai,44.095238095238095,,37.01904761904762,25.804761904761904,23.866666666666667,19.4,31.4,44.095238095238095,0.0,12.828571428571427,1017.8,0.047619047619047616,21,21,0,21
Serena,2025-11-24,25.03432,55.28811,Asia/Dubai,39.391304347826086,,34.56956521739131,26.769565217391307,23.921739130434784,17.8,30.6,39.391304347826086,0.0,11.882608695652175,1017.2521739130434,0.043478260869565216,23,23,0,23
Serena,2025-11-25,25.03432,55.28811,Asia/Dubai,40.375,,33.27916666666667,25.483333333333334,22.775000000000002,16.3,29.8,40.375,0.0,11.6,1017.5416666666666,0.0,24,24,0,24
Serena,2025-11-26,25.03432,55.28811,Asia/Dubai,43.916666666666664,,43.68333333333334,25.3875,22.920833333333334,16.8,29.0,43.916666666666664,0.0,11.779166666666667,1016.875,2.0,24,24,0,24
Serena,2025-11-27,25.03432,55.28811,Asia/Dubai,50.208333333333336,,45.675000000000004,25.9875,22.71666666666667,17.2,28.5,50.208333333333336,0.0,10.070833333333333,1017.5749999999999,0.5416666666666666,24,24,0,24
Serena,2025-11-28,25.03432,55.28811,Asia/Dubai,46.916666666666664,,48.0,25.666666666666668,22.704166666666666,17.8,28.0,46.916666666666664,0.0,10.170833333333333,1018.2916666666666,0.0,24,24,0,24
Serena,2025-11-29,25.03432,55.28811,Asia/Dubai,51.333333333333336,,52.23333333333333,25.916666666666668,23.145833333333332,18.4,28.3,51.333333333333336,0.0,10.708333333333334,1017.1708333333332,0.0,24,24,0,24
Serena,2025-11-30,25.03432,55.28811,Asia/Dubai,52.0,,52.4,25.295833333333334,22.8625,17.0,28.5,52.0,0.0,10.533333333333333,1016.7875,0.0,24,24,0,24
Serena,2025-12-01,25.03432,55.28811,Asia/Dubai,57.26086956521739,,53.03478260869565,24.934782608695652,22.313043478260873,17.9,28.1,57.26086956521739,0.0,10.565217391304348,1016.7739130434783,0.0,23,23,0,23
Serena,2025-12-02,25.03432,55.28811,Asia/Dubai,57.5,,88.27499999999999,25.5125,22.795833333333334,17.2,29.2,57.5,0.0,11.208333333333334,1016.4125,4.5,24,24,0,24
Serena,2025-12-03,25.03432,55.28811,Asia/Dubai,69.33333333333333,,108.29166666666667,25.958333333333332,22.833333333333332,18.1,28.7,69.33333333333333,0.0,10.245833333333334,1016.3333333333334,2.7083333333333335,24,24,0,24
Serena,2025-12-04,25.03432,55.28811,Asia/Dubai,63.958333333333336,,81.79583333333333,26.212500000000002,23.333333333333332,18.3,29.3,63.958333333333336,0.0,11.6875,1017.4625,4.125,24,24,0,24
Serena,2025-12-05,25.03432,55.28811,Asia/Dubai,62.333333333333336,,56.90416666666667,25.704166666666666,23.47083333333333,19.8,27.5,62.333333333333336,0.0,10.5625,1018.1083333333332,6.833333333333333,24,24,0,24
Serena,2025-12-06,25.03432,55.28811,Asia/Dubai,68.66666666666667,,50.4375,26.191666666666666,23.108333333333334,18.1,28.6,68.66666666666667,0.0,11.345833333333333,1018.225,1.5833333333333333,24,24,0,24
Serena,2025-12-07,25.03432,55.28811,Asia/Dubai,60.291666666666664,,36.63333333333333,26.46666666666667,23.758333333333336,19.0,29.8,60.291666666666664,0.0,17.520833333333332,1018.9375,0.625,24,24,0,24
Serena,2025-12-08,25.03432,55.28811,Asia/Dubai,51.25,,27.1125,25.59583333333333,24.045833333333334,18.3,31.1,51.25,0.0,17.829166666666666,1019.3083333333334,2.2083333333333335,24,24,0,24
Serena,2025-12-09,25.03432,55.28811,Asia/Dubai,40.541666666666664,,31.683333333333334,25.47083333333333,22.84166666666667,16.4,29.6,40.541666666666664,0.0,10.725,1018.1208333333334,3.75,24,24,0,24
Serena,2025-12-10,25.03432,55.28811,Asia/Dubai,52.125,,36.079166666666666,24.791666666666668,22.474999999999998,15.8,29.0,52.125,0.0,14.033333333333333,1017.6083333333332,4.916666666666667,24,24,0,24
Serena,2025-12-11,25.03432,55.28811,Asia/Dubai,59.083333333333336,,35.525,25.483333333333334,22.816666666666666,16.4,29.2,59.083333333333336,0.0,12.674999999999999,1016.1583333333333,7.041666666666667,24,24,0,24
Serena,2025-12-12,25.03432,55.28811,Asia/Dubai,49.666666666666664,,33.03333333333333,26.070833333333336,23.258333333333336,17.9,29.1,49.666666666666664,0.0,12.020833333333334,1015.0416666666666,4.5,24,24,0,24
