location_name,date,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,year,month,month_name,day_of_week,is_weekend,season
Serena,2025-08-26,25.2,,50.2,36.8,37.8,33.0,42.0,34,0.0,11.0,998.6,2,2025,8,August,Tuesday,False,Summer
Serena,2025-08-27,35.2,,41.0,37.3,37.6,33.0,44.0,47,0.0,16.0,998.3,1,2025,8,August,Wednesday,False,Summer
Serena,2025-08-28,31.8,,34.1,37.8,37.5,33.0,45.0,43,0.0,15.1,999.4,1,2025,8,August,Thursday,False,Summer
Serena,2025-08-29,29.6,,30.1,37.7,38.5,35.0,43.0,35,0.0,12.0,999.2,1,2025,8,August,Friday,False,Summer
Serena,2025-08-30,35.1,,46.9,37.6,37.4,34.0,43.0,47,0.0,13.2,1000.2,2,2025,8,August,Saturday,True,Summer
Serena,2025-08-31,31.9,,37.8,37.1,38.4,34.0,44.0,36,0.0,12.6,1000.0,1,2025,8,August,Sunday,True,Summer
Serena,2025-09-01,39.7,,46.8,36.4,36.5,34.0,43.0,50,0.0,13.6,997.5,1,2025,9,September,Monday,False,Autumn
Serena,2025-09-02,45.6,,68.2,36.0,35.0,32.0,39.0,65,0.0,13.5,997.3,0,2025,9,September,Tuesday,False,Autumn
Serena,2025-09-03,39.8,,32.9,36.2,35.8,31.0,42.0,53,0.0,13.4,998.9,0,2025,9,September,Wednesday,False,Autumn
Serena,2025-09-04,37.8,,24.7,35.9,36.6,31.0,43.0,48,0.0,19.4,1000.2,0,2025,9,September,Thursday,False,Autumn
Serena,2025-09-05,32.1,,21.7,37.1,37.0,33.0,42.0,42,0.0,14.4,1002.4,0,2025,9,September,Friday,False,Autumn
Serena,2025-09-06,31.4,,26.4,37.0,37.5,35.0,42.0,41,0.0,13.7,1002.8,1,2025,9,September,Saturday,True,Autumn
Serena,2025-09-07,40.6,,40.6,34.7,35.1,32.0,38.0,59,0.0,12.4,1001.2,1,2025,9,September,Sunday,True,Autumn
Serena,2025-09-08,48.5,,59.8,34.8,34.7,31.0,39.0,67,0.0,11.8,999.2,1,2025,9,September,Monday,False,Autumn
Serena,2025-09-09,45.2,,49.3,36.1,36.3,32.0,43.0,60,0.0,13.0,1000.2,1,2025,9,September,Tuesday,False,Autumn
Serena,2025-09-10,35.4,,31.5,35.1,35.8,32.0,41.0,43,0.0,11.8,1001.5,3,2025,9,September,Wednesday,False,Autumn
Serena,2025-09-11,38.7,,28.8,35.8,35.5,32.0,40.0,51,0.0,16.9,1001.2,1,2025,9,September,Thursday,False,Autumn
Serena,2025-09-12,41.3,,19.2,34.7,35.2,32.0,40.0,56,0.0,19.2,1002.2,2,2025,9,September,Friday,False,Autumn
Serena,2025-09-13,40.3,,19.3,34.9,34.4,31.0,39.0,54,0.0,20.8,1003.8,1,2025,9,September,Saturday,True,Autumn
Serena,2025-09-14,40.5,,11.9,34.3,33.9,30.0,39.0,53,0.0,18.2,1005.0,1,2025,9,September,Sunday,True,Autumn
Serena,2025-09-15,40.2,,11.3,34.5,33.6,31.0,37.0,54,0.0,17.2,1005.0,0,2025,9,September,Monday,False,Autumn
Serena,2025-09-16,45.8,,32.7,35.2,34.1,31.0,38.0,67,0.0,13.8,1004.0,1,2025,9,September,Tuesday,False,Autumn
Serena,2025-09-17,45.7,,56.3,35.6,34.8,32.0,40.0,64,0.0,11.9,1003.5,0,2025,9,September,Wednesday,False,Autumn
Serena,2025-09-18,44.6,,57.1,34.8,34.5,31.0,39.0,62,0.0,11.8,1003.3,1,2025,9,September,Thursday,False,Autumn
Serena,2025-09-19,44.8,,64.3,34.4,33.8,31.0,37.0,64,0.0,10.6,1003.0,1,2025,9,September,Friday,False,Autumn
Serena,2025-09-20,41.3,,46.7,35.3,35.3,31.0,41.0,54,0.0,16.3,1002.7,0,2025,9,September,Saturday,True,Autumn
Serena,2025-09-21,35.5,,27.1,35.5,35.3,32.0,40.0,46,0.0,13.5,1003.5,1,2025,9,September,Sunday,True,Autumn
Serena,2025-09-22,39.1,,32.9,34.9,34.6,32.0,39.0,53,0.0,12.2,1004.8,0,2025,9,September,Monday,False,Autumn
Serena,2025-09-23,46.3,,70.2,34.4,33.9,32.0,37.0,66,0.0,11.5,1005.4,1,2025,9,September,Tuesday,False,Autumn
Serena,2025-09-24,44.8,,43.6,33.9,33.5,30.0,38.0,62,0.0,18.0,1003.3,0,2025,9,September,Wednesday,False,Autumn
Serena,2025-09-25,40.9,,21.0,33.6,32.7,29.0,38.0,57,0.0,13.1,1002.6,0,2025,9,September,Thursday,False,Autumn
Serena,2025-09-26,40.0,,36.9,34.3,34.1,31.0,39.0,49,0.0,11.4,1004.9,0,2025,9,September,Friday,False,Autumn
Serena,2025-09-27,39.4,,33.1,34.0,35.1,32.0,40.0,48,0.0,12.5,1006.8,0,2025,9,September,Saturday,True,Autumn
Serena,2025-09-28,42.3,,39.2,32.9,34.8,30.0,39.0,51,0.0,12.7,1007.0,0,2025,9,September,Sunday,True,Autumn
Serena,2025-09-29,44.5,,48.5,33.8,33.4,29.0,38.0,61,0.0,12.8,1004.4,0,2025,9,September,Monday,False,Autumn
Serena,2025-09-30,46.9,,41.1,33.6,32.9,29.0,38.0,66,0.0,12.8,1001.7,1,2025,9,September,Tuesday,False,Autumn
Serena,2025-10-01,50.7,,53.0,32.8,32.7,28.0,37.0,70,0.0,13.6,1000.5,0,2025,10,October,Wednesday,False,Autumn
Serena,2025-10-02,46.5,,38.8,33.1,33.0,29.0,36.0,63,0.0,12.1,1003.2,0,2025,10,October,Thursday,False,Autumn
Serena,2025-10-03,44.6,,41.7,33.0,33.2,28.0,37.0,60,0.0,13.5,1007.0,0,2025,10,October,Friday,False,Autumn
Serena,2025-10-04,43.4,,39.7,32.1,32.7,29.0,36.0,59,0.0,12.5,1008.0,0,2025,10,October,Saturday,True,Autumn
Serena,2025-10-05,47.9,,43.5,32.4,32.0,28.0,36.0,66,0.0,12.0,1006.7,0,2025,10,October,Sunday,True,Autumn
Serena,2025-10-06,48.0,,50.5,32.5,32.2,28.0,38.0,65,0.0,12.8,1006.8,0,2025,10,October,Monday,False,Autumn
Serena,2025-10-07,46.3,,40.8,32.8,32.8,29.0,39.0,57,0.0,12.5,1007.7,0,2025,10,October,Tuesday,False,Autumn
Serena,2025-10-08,44.4,,46.3,32.5,32.0,29.0,37.0,60,0.0,7.2,1008.5,0,2025,10,October,Wednesday,False,Autumn
Serena,2025-10-09,40.7,,30.3,32.3,32.4,28.0,37.0,52,0.0,7.2,1010.7,0,2025,10,October,Thursday,False,Autumn
Serena,2025-10-10,39.7,,38.1,32.3,32.7,29.0,38.0,50,0.0,7.8,1010.2,0,2025,10,October,Friday,False,Autumn
Serena,2025-10-11,42.9,,61.7,31.9,31.4,28.0,36.0,58,0.0,10.5,1009.4,0,2025,10,October,Saturday,True,Autumn
Serena,2025-10-12,40.1,,40.6,32.4,32.4,29.0,37.0,48,0.0,13.4,1009.9,1,2025,10,October,Sunday,True,Autumn
Serena,2025-10-13,38.1,,23.8,31.7,33.1,30.0,36.0,44,0.0,11.3,1011.0,2,2025,10,October,Monday,False,Autumn
Serena,2025-10-14,37.2,,37.9,32.3,32.6,30.0,36.0,50,0.0,15.5,1009.8,0,2025,10,October,Tuesday,False,Autumn
Serena,2025-10-15,46.1,,56.8,31.9,31.7,28.0,36.0,62,0.0,11.8,1008.3,0,2025,10,October,Wednesday,False,Autumn
Serena,2025-10-16,46.2,,43.2,31.5,31.2,28.0,36.0,61,0.0,14.0,1009.5,0,2025,10,October,Thursday,False,Autumn
Serena,2025-10-17,38.2,,23.8,31.4,31.5,28.0,35.0,48,0.0,14.2,1011.8,0,2025,10,October,Friday,False,Autumn
Serena,2025-10-18,39.1,,27.5,31.4,31.3,28.0,35.0,51,0.0,14.2,1011.4,0,2025,10,October,Saturday,True,Autumn
Serena,2025-10-19,41.7,,41.5,31.3,30.8,28.0,34.0,60,0.0,12.7,1009.7,1,2025,10,October,Sunday,True,Autumn
Serena,2025-10-20,46.5,,50.9,29.5,31.1,28.0,35.0,60,0.0,11.9,1009.2,1,2025,10,October,Monday,False,Autumn
Serena,2025-10-21,40.6,,41.5,31.3,31.3,28.0,36.0,53,0.0,11.0,1011.1,0,2025,10,October,Tuesday,False,Autumn
Serena,2025-10-22,37.6,,42.0,31.3,32.4,28.0,36.0,47,0.0,11.8,1013.1,0,2025,10,October,Wednesday,False,Autumn
Serena,2025-10-23,39.1,,43.1,30.9,31.1,28.0,35.0,56,0.0,13.3,1012.6,0,2025,10,October,Thursday,False,Autumn
Serena,2025-10-24,40.5,,50.1,30.5,31.0,27.0,35.0,48,0.0,11.5,1011.8,0,2025,10,October,Friday,False,Autumn
Serena,2025-10-25,40.8,,49.6,30.3,30.2,27.0,34.0,50,0.0,10.9,1010.0,0,2025,10,October,Saturday,True,Autumn
Serena,2025-10-26,41.9,,52.5,30.5,29.8,26.0,33.0,56,0.0,9.9,1009.7,0,2025,10,October,Sunday,True,Autumn
Serena,2025-10-27,43.9,,57.0,29.9,29.8,27.0,33.0,59,0.0,10.7,1010.5,0,2025,10,October,Monday,False,Autumn
Serena,2025-10-28,45.0,,61.5,30.4,30.2,27.0,33.0,59,0.0,13.2,1010.9,0,2025,10,October,Tuesday,False,Autumn
Serena,2025-10-29,45.6,,58.0,30.3,30.8,27.0,34.0,56,0.0,14.6,1010.5,0,2025,10,October,Wednesday,False,Autumn
Serena,2025-10-30,45.7,,49.1,30.2,30.3,26.0,33.0,59,0.0,13.1,1010.4,0,2025,10,October,Thursday,False,Autumn
Serena,2025-10-31,43.6,,45.2,30.2,30.5,28.0,33.0,56,0.0,13.0,1012.1,0,2025,10,October,Friday,False,Autumn
Serena,2025-11-01,41.5,,39.9,29.7,30.5,26.0,34.0,48,0.0,14.0,1013.0,0,2025,11,November,Saturday,True,Autumn
Serena,2025-11-02,41.3,,46.9,29.2,29.8,26.0,33.0,50,0.0,11.4,1013.6,0,2025,11,November,Sunday,True,Autumn
Serena,2025-11-03,42.0,,51.7,28.8,29.1,25.0,32.0,50,0.0,13.3,1012.9,2,2025,11,November,Monday,False,Autumn
Serena,2025-11-04,37.8,,41.0,29.4,29.5,25.0,33.0,51,0.0,12.4,1013.6,0,2025,11,November,Tuesday,False,Autumn
Serena,2025-11-05,26.7,,36.4,28.6,29.7,26.0,33.0,33,0.0,12.2,1013.3,0,2025,11,November,Wednesday,False,Autumn
Serena,2025-11-06,36.5,,36.8,28.0,29.1,26.0,34.0,42,0.0,11.4,1013.0,0,2025,11,November,Thursday,False,Autumn
Serena,2025-11-07,32.8,,19.5,26.9,27.9,24.0,32.0,35,0.0,11.0,1014.8,0,2025,11,November,Friday,False,Autumn
Serena,2025-11-08,28.4,,15.3,26.7,27.9,23.0,32.0,30,0.0,11.0,1016.7,0,2025,11,November,Saturday,True,Autumn
Serena,2025-11-09,38.3,,25.2,26.8,28.2,24.0,31.0,44,0.0,12.7,1016.2,0,2025,11,November,Sunday,True,Autumn
Serena,2025-11-10,40.0,,44.0,27.0,27.9,24.0,31.0,48,0.0,10.4,1014.8,2,2025,11,November,Monday,False,Autumn
Serena,2025-11-11,43.3,,53.3,27.1,27.7,24.0,31.0,54,0.0,10.9,1014.8,0,2025,11,November,Tuesday,False,Autumn
Serena,2025-11-12,50.3,,51.3,23.9,27.9,23.0,33.0,47,0.0,10.5,1016.3,1,2025,11,November,Wednesday,False,Autumn
Serena,2025-11-13,41.1,,30.2,26.2,27.6,23.0,31.0,48,0.0,11.5,1017.7,0,2025,11,November,Thursday,False,Autumn
Serena,2025-11-14,48.8,,43.9,22.6,27.4,23.0,31.0,49,0.0,11.5,1017.0,0,2025,11,November,Friday,False,Autumn
Serena,2025-11-15,38.5,,46.9,26.8,27.1,23.0,31.0,48,0.0,11.1,1016.6,1,2025,11,November,Saturday,True,Autumn
Serena,2025-11-16,37.6,,52.0,28.1,27.4,23.0,33.0,48,0.0,11.2,1018.4,2,2025,11,November,Sunday,True,Autumn
Serena,2025-11-17,43.2,,55.2,26.6,27.1,23.0,31.0,53,0.0,11.5,1018.9,2,2025,11,November,Monday,False,Autumn
Serena,2025-11-18,44.9,,68.0,27.5,26.8,23.0,31.0,57,0.0,10.4,1016.3,2,2025,11,November,Tuesday,False,Autumn
Serena,2025-11-19,46.7,,94.6,27.8,27.2,23.0,33.0,61,0.0,9.9,1015.0,0,2025,11,November,Wednesday,False,Autumn
Serena,2025-11-20,52.4,,72.1,26.7,26.4,20.0,31.0,70,0.0,11.3,1016.5,1,2025,11,November,Thursday,False,Autumn
Serena,2025-11-21,49.0,,60.4,27.3,27.2,22.0,31.0,63,0.0,9.5,1017.4,0,2025,11,November,Friday,False,Autumn
Serena,2025-11-22,44.5,,44.7,26.7,26.9,21.0,33.0,51,0.0,9.1,1017.3,0,2025,11,November,Saturday,True,Autumn
Serena,2025-11-23,43.3,,37.0,25.9,26.6,21.0,32.0,39,0.0,8.8,1016.9,0,2025,11,November,Sunday,True,Autumn
Serena,2025-11-24,40.4,,34.2,26.7,26.5,22.0,31.0,47,0.0,10.0,1016.7,0,2025,11,November,Monday,False,Autumn
Serena,2025-11-25,40.7,,33.5,25.5,25.6,21.0,31.0,51,0.0,10.4,1017.2,0,2025,11,November,Tuesday,False,Autumn
Serena,2025-11-26,37.8,,44.1,25.4,25.3,20.0,30.0,50,0.0,9.7,1016.5,0,2025,11,November,Wednesday,False,Autumn
Serena,2025-11-27,36.2,,45.9,26.0,25.2,21.0,29.0,46,0.0,8.8,1016.8,1,2025,11,November,Thursday,False,Autumn
Serena,2025-11-28,38.4,,48.1,25.7,25.1,22.0,28.0,49,0.0,9.6,1017.8,1,2025,11,November,Friday,False,Autumn
Serena,2025-11-29,38.3,,52.2,25.9,25.4,22.0,28.0,50,0.0,10.8,1016.8,0,2025,11,November,Saturday,True,Autumn
Serena,2025-11-30,38.2,,52.4,25.3,25.0,20.0,29.0,50,0.0,9.0,1016.2,1,2025,11,November,Sunday,True,Autumn
Serena,2025-12-01,39.2,,54.5,24.9,24.9,21.0,28.0,50,0.0,9.9,1016.2,1,2025,12,December,Monday,False,Winter
Serena,2025-12-02,43.1,,90.1,25.5,25.0,20.0,29.0,56,0.0,10.5,1016.0,1,2025,12,December,Tuesday,False,Winter
Serena,2025-12-03,46.6,,107.0,26.0,25.2,22.0,29.0,63,0.0,9.5,1015.9,1,2025,12,December,Wednesday,False,Winter
Serena,2025-12-04,43.1,,79.4,26.3,25.5,21.0,30.0,58,0.0,11.4,1017.0,2,2025,12,December,Thursday,False,Winter
Serena,2025-12-05,42.6,,57.7,25.6,26.0,23.0,29.0,53,0.0,11.0,1017.6,6,2025,12,December,Friday,False,Winter
Serena,2025-12-06,44.5,,49.5,26.3,25.5,22.0,29.0,61,0.0,11.3,1018.0,2,2025,12,December,Saturday,True,Winter
Serena,2025-12-07,40.1,,35.9,26.4,25.8,22.0,30.0,53,0.0,11.9,1018.4,1,2025,12,December,Sunday,True,Winter
Serena,2025-12-08,34.0,,27.1,25.6,26.3,21.0,32.0,35,0.0,12.3,1018.7,1,2025,12,December,Monday,False,Winter
Serena,2025-12-09,34.7,,32.2,25.5,25.6,20.0,30.0,39,0.0,10.2,1017.5,2,2025,12,December,Tuesday,False,Winter
Serena,2025-12-10,41.1,,36.1,24.8,24.3,19.0,29.0,50,0.0,11.9,1017.0,2,2025,12,December,Wednesday,False,Winter
Serena,2025-12-11,43.4,,35.6,25.5,24.8,21.0,30.0,59,0.0,11.2,1015.8,3,2025,12,December,Thursday,False,Winter
Serena,2025-12-12,39.9,,32.7,26.1,25.6,22.0,30.0,50,0.0,9.6,1014.4,3,2025,12,December,Friday,False,Winter
Serena,2025-12-13,37.0,,25.8,26.1,25.5,21.0,30.0,48,0.0,11.2,1013.5,3,2025,12,December,Saturday,True,Winter
Serena,2025-12-14,44.3,,24.2,24.3,23.8,22.0,25.0,60,0.0,11.7,1015.0,3,2025,12,December,Sunday,True,Winter
Serena,2025-12-15,43.3,,28.0,25.5,24.5,20.0,30.0,57,0.0,11.2,1014.6,2,2025,12,December,Monday,False,Winter
Serena,2025-12-16,43.7,,16.7,25.2,24.0,22.0,26.0,61,0.0,17.5,1012.0,4,2025,12,December,Tuesday,False,Winter
Serena,2025-12-17,44.0,,33.5,25.9,25.0,22.0,28.0,60,0.0,19.1,1012.3,4,2025,12,December,Wednesday,False,Winter
Serena,2025-12-18,49.0,,32.7,25.5,23.9,22.0,26.0,71,17.4,17.1,1013.8,4,2025,12,December,Thursday,False,Winter
Serena,2025-12-19,53.8,,25.5,21.5,20.6,17.0,22.0,71,25.4,17.8,1013.5,3,2025,12,December,Friday,False,Winter
Serena,2025-12-20,43.7,,29.9,20.3,17.6,14.0,22.0,60,0.0,16.8,1016.0,3,2025,12,December,Saturday,True,Winter
Serena,2025-12-21,42.5,,25.2,21.0,18.6,14.0,22.0,56,0.0,6.2,1018.8,2,2025,12,December,Sunday,True,Winter
Serena,2025-12-22,41.1,,25.1,21.7,20.5,16.0,24.0,50,0.0,7.8,1019.9,1,2025,12,December,Monday,False,Winter
Serena,2025-12-23,42.7,,25.1,21.8,20.5,17.0,24.0,52,0.0,10.0,1018.8,0,2025,12,December,Tuesday,False,Winter
Serena,2025-12-24,44.3,,29.3,22.3,21.2,17.0,25.0,54,0.0,10.9,1017.2,1,2025,12,December,Wednesday,False,Winter
Serena,2025-12-25,46.7,,52.6,23.4,21.4,18.0,25.0,64,0.0,8.8,1016.1,3,2025,12,December,Thursday,False,Winter
Serena,2025-12-26,46.6,,62.1,23.9,21.7,18.0,25.0,65,0.0,8.8,1014.9,2,2025,12,December,Friday,False,Winter
Serena,2025-12-27,45.5,,71.9,23.8,22.2,18.0,26.0,60,0.0,8.7,1014.2,2,2025,12,December,Saturday,True,Winter
Serena,2025-12-28,44.0,,61.9,24.5,23.5,19.0,27.0,54,0.0,11.2,1012.7,3,2025,12,December,Sunday,True,Winter
Serena,2025-12-29,45.6,,35.9,25.3,23.9,21.0,27.0,62,0.0,19.3,1011.7,3,2025,12,December,Monday,False,Winter
Serena,2025-12-30,36.7,,13.1,22.9,23.2,22.0,24.0,42,0.0,32.1,1014.8,2,2025,12,December,Tuesday,False,Winter
Serena,2025-12-31,41.2,,18.8,21.2,21.7,20.0,23.0,48,0.0,22.7,1016.5,4,2025,12,December,Wednesday,False,Winter
Serena,2026-01-01,48.3,,23.7,19.4,20.0,16.0,24.0,53,0.0,9.0,1017.2,1,2026,1,January,Thursday,False,Winter
Serena,2026-01-02,55.1,,41.0,19.7,20.4,15.0,24.0,62,0.0,11.1,1018.5,1,2026,1,January,Friday,False,Winter
Serena,2026-01-03,58.7,,64.0,20.7,20.8,15.0,25.0,72,0.0,10.3,1018.6,2,2026,1,January,Saturday,True,Winter
Serena,2026-01-04,57.8,,44.7,21.4,22.0,18.0,26.0,71,0.0,15.2,1018.8,2,2026,1,January,Sunday,True,Winter
Serena,2026-01-05,49.0,,20.4,21.4,22.2,18.0,26.0,55,0.0,12.2,1020.3,1,2026,1,January,Monday,False,Winter
Serena,2026-01-06,44.2,,25.2,20.7,22.2,19.0,26.0,47,0.0,12.2,1020.3,1,2026,1,January,Tuesday,False,Winter
Serena,2026-01-07,46.2,,22.1,20.5,22.4,20.0,25.0,46,0.0,12.3,1020.5,1,2026,1,January,Wednesday,False,Winter
Serena,2026-01-08,45.1,,33.2,19.9,21.0,17.0,24.0,47,0.0,10.9,1020.2,0,2026,1,January,Thursday,False,Winter
Serena,2026-01-09,49.0,,56.1,20.1,21.0,17.0,24.0,55,0.0,9.5,1018.5,1,2026,1,January,Friday,False,Winter
Serena,2026-01-10,47.4,,63.0,20.9,21.4,17.0,25.0,57,0.0,10.8,1018.5,3,2026,1,January,Saturday,True,Winter
Serena,2026-01-11,48.0,,65.1,21.0,22.2,19.0,26.0,53,0.0,9.7,1020.3,2,2026,1,January,Sunday,True,Winter
Serena,2026-01-12,50.9,,76.0,20.5,21.5,18.0,24.0,58,0.0,9.9,1020.7,1,2026,1,January,Monday,False,Winter
Serena,2026-01-13,50.8,,81.2,20.4,21.4,17.0,25.0,60,0.0,7.2,1020.2,0,2026,1,January,Tuesday,False,Winter
Serena,2026-01-14,45.5,,65.0,20.7,21.8,17.0,26.0,51,0.0,8.0,1018.0,1,2026,1,January,Wednesday,False,Winter
Serena,2026-01-15,40.5,,40.5,21.5,22.4,18.0,27.0,44,0.0,13.6,1016.2,4,2026,1,January,Thursday,False,Winter
Serena,2026-01-16,42.7,,13.4,21.1,21.2,20.0,22.0,50,0.0,25.2,1017.7,4,2026,1,January,Friday,False,Winter
Serena,2026-01-17,45.5,,26.6,20.7,20.8,20.0,23.0,54,0.0,19.6,1017.1,4,2026,1,January,Saturday,True,Winter
Serena,2026-01-18,51.5,,33.5,19.7,19.5,15.0,23.0,62,0.0,12.0,1015.6,2,2026,1,January,Sunday,True,Winter
Serena,2026-01-19,51.0,,41.9,20.0,20.0,16.0,24.0,64,0.0,9.0,1015.6,1,2026,1,January,Monday,False,Winter
Serena,2026-01-20,48.0,,48.2,20.9,21.4,17.0,26.0,57,0.0,10.9,1014.7,1,2026,1,January,Tuesday,False,Winter
Serena,2026-01-21,49.6,,50.9,20.2,20.3,17.0,24.0,59,0.0,21.0,1015.9,3,2026,1,January,Wednesday,False,Winter
Serena,2026-01-22,31.8,,12.1,18.8,18.7,17.0,21.0,33,0.0,22.3,1020.1,1,2026,1,January,Thursday,False,Winter
Serena,2026-01-23,36.8,,16.6,18.2,18.8,15.0,22.0,37,0.0,13.0,1020.7,2,2026,1,January,Friday,False,Winter
Serena,2026-01-24,40.1,,20.6,19.4,19.5,15.0,23.0,47,0.0,9.8,1019.0,3,2026,1,January,Saturday,True,Winter
Serena,2026-01-25,46.4,,22.5,20.5,21.0,18.0,26.0,59,2.8,12.5,1015.3,5,2026,1,January,Sunday,True,Winter
Serena,2026-01-26,50.7,,33.3,21.5,21.0,19.0,23.0,64,0.0,13.9,1015.5,3,2026,1,January,Monday,False,Winter
Serena,2026-01-27,47.7,,27.7,20.2,20.5,16.0,25.0,57,0.0,12.1,1020.5,2,2026,1,January,Tuesday,False,Winter
Serena,2026-01-28,46.0,,22.3,21.3,21.5,18.0,26.0,54,0.0,12.8,1019.7,3,2026,1,January,Wednesday,False,Winter
Serena,2026-01-29,46.7,,29.4,21.5,22.4,19.0,26.0,55,0.0,12.0,1017.0,3,2026,1,January,Thursday,False,Winter
Serena,2026-01-30,46.9,,36.5,20.7,21.2,17.0,25.0,56,0.0,12.3,1016.7,2,2026,1,January,Friday,False,Winter
Serena,2026-01-31,51.5,,33.1,20.2,19.8,15.0,24.0,64,0.0,11.8,1017.6,2,2026,1,January,Saturday,True,Winter
Serena,2026-02-01,52.2,,39.1,20.6,20.7,16.0,26.0,66,0.0,9.0,1018.5,0,2026,2,February,Sunday,True,Winter
Serena,2026-02-02,42.6,,40.7,20.8,22.0,17.0,27.0,53,0.0,8.2,1018.8,0,2026,2,February,Monday,False,Winter
Serena,2026-02-03,42.8,,47.6,21.0,22.0,17.0,28.0,63,0.0,10.2,1017.0,0,2026,2,February,Tuesday,False,Winter
Serena,2026-02-04,47.4,,41.0,23.0,23.9,19.0,31.0,58,0.0,12.1,1016.0,1,2026,2,February,Wednesday,False,Winter
Serena,2026-02-05,49.2,,34.5,22.1,22.5,19.0,25.0,63,0.0,11.1,1017.4,1,2026,2,February,Thursday,False,Winter
Serena,2026-02-06,53.7,,42.8,22.0,22.7,19.0,27.0,66,0.0,10.3,1019.6,2,2026,2,February,Friday,False,Winter
Serena,2026-02-07,51.4,,47.9,23.0,23.4,19.0,28.0,67,0.0,12.8,1017.5,1,2026,2,February,Saturday,True,Winter
Serena,2026-02-08,45.7,,38.6,24.0,24.3,21.0,29.0,55,0.0,11.1,1014.3,2,2026,2,February,Sunday,True,Winter
Serena,2026-02-09,43.9,,38.1,23.0,24.2,20.0,28.0,50,0.0,10.7,1014.1,2,2026,2,February,Monday,False,Winter
Serena,2026-02-10,54.4,,50.1,22.8,22.6,18.0,26.1,66,0.0,11.1,1015.5,2,2026,2,February,Tuesday,False,Winter
Serena,2026-02-11,49.2,,53.2,23.1,23.7,18.9,28.9,59,0.0,10.8,1017.0,2,2026,2,February,Wednesday,False,Winter
Serena,2026-02-12,47.7,,41.6,24.6,24.7,20.1,29.7,55,0.0,12.3,1017.7,2,2026,2,February,Thursday,False,Winter
Serena,2026-02-13,47.7,,41.8,24.2,25.1,21.0,31.0,56,0.0,6.2,1016.3,0,2026,2,February,Friday,False,Winter
Serena,2026-02-14,39.9,,37.2,23.7,25.2,20.0,31.0,42,0.0,5.2,1015.2,0,2026,2,February,Saturday,True,Winter
Serena,2026-02-15,33.8,,30.4,23.8,25.4,20.0,30.0,36,0.0,6.5,1014.2,0,2026,2,February,Sunday,True,Winter
Serena,2026-02-16,47.9,,31.5,23.7,24.2,23.0,27.0,57,0.0,18.2,1012.2,1,2026,2,February,Monday,False,Winter
Serena,2026-02-17,45.2,,33.5,23.3,24.5,20.0,29.0,52,0.0,12.3,1014.0,0,2026,2,February,Tuesday,False,Winter
Serena,2026-02-18,34.8,,18.0,23.5,25.2,21.0,30.0,35,0.0,11.2,1015.5,0,2026,2,February,Wednesday,False,Winter
Serena,2026-02-19,36.6,,22.9,23.5,25.5,20.0,30.0,41,0.0,11.5,1016.1,0,2026,2,February,Thursday,False,Winter
Serena,2026-02-20,37.2,,21.2,23.5,25.2,21.0,29.0,42,0.0,11.2,1017.4,0,2026,2,February,Friday,False,Winter
Serena,2026-02-21,45.0,,45.8,24.1,25.5,20.0,30.0,56,0.0,12.2,1015.7,0,2026,2,February,Saturday,True,Winter
Serena,2026-02-22,49.5,,56.9,23.5,24.2,19.0,29.0,62,0.0,10.8,1011.2,0,2026,2,February,Sunday,True,Winter
Serena,2026-02-23,50.8,,76.5,24.3,23.5,19.0,30.0,71,0.0,6.8,1010.2,1,2026,2,February,Monday,False,Winter
Serena,2026-02-24,47.2,,79.0,23.9,24.7,18.0,31.0,62,0.0,6.2,1010.6,1,2026,2,February,Tuesday,False,Winter
Serena,2026-02-25,42.5,,65.6,24.3,25.6,21.0,31.0,53,0.0,5.9,1012.1,0,2026,2,February,Wednesday,False,Winter
Serena,2026-02-26,49.0,,47.0,23.5,23.4,20.0,27.0,64,0.0,7.4,1013.1,2,2026,2,February,Thursday,False,Winter
Serena,2026-02-27,48.5,,34.2,22.6,22.7,19.0,25.0,58,0.0,7.1,1010.8,2,2026,2,February,Friday,False,Winter
Serena,2026-02-28,46.5,,57.2,23.1,23.3,18.0,28.0,60,0.0,4.6,1009.8,1,2026,2,February,Saturday,True,Winter
Serena,2026-03-01,34.4,,40.3,25.2,26.2,20.0,35.0,44,0.0,7.8,1009.5,2,2026,3,March,Sunday,True,Spring
Serena,2026-03-02,28.7,,31.7,27.2,28.7,23.0,35.0,29,0.0,11.3,1009.9,2,2026,3,March,Monday,False,Spring
Serena,2026-03-03,29.0,,31.1,27.6,29.2,24.0,35.0,30,0.0,10.6,1010.6,3,2026,3,March,Tuesday,False,Spring
Serena,2026-03-04,42.7,,28.2,26.2,26.7,24.0,32.0,56,0.0,15.1,1012.4,3,2026,3,March,Wednesday,False,Spring
Serena,2026-03-05,50.7,,28.2,25.0,24.3,22.8,26.0,68,0.0,16.6,1016.0,3,2026,3,March,Thursday,False,Spring
Serena,2026-03-06,45.3,,23.8,23.4,23.1,21.1,25.2,60,0.0,15.3,1015.8,4,2026,3,March,Friday,False,Spring
Serena,2026-03-07,47.3,,34.2,23.3,23.0,19.0,26.8,58,0.0,11.9,1014.3,3,2026,3,March,Saturday,True,Spring
